============================== SRIM-2013.00 ==============================
==============================================================================
=================  TRANSMIT.txt : File of Transmitted Ions  ==================
=  This file tabulates the kinetics of ions or atoms leaving the target.     =
=  Column #1: S= Sputtered Atom, B= Backscattered Ion, T= Transmitted Ion.   =
=  Col.#2: Ion Number, Col.#3: Z of atom leaving, Col.#4: Atom energy (eV).  =
=  Col.#5-7: Last location:  X= Depth into target, Y,Z= Transverse axes.     =
=  Col.#8-10: Cosines of final trajectory.                                   =
= *** This data file is in the same format as TRIM.DAT (see manual for uses).=
====== TRIM Calc.=  H(18.1 MeV) ==> Layer 1( 1.51 mm) ========================
 Ion  Atom   Energy        Depth       Lateral-Position        Atom Direction      
 Numb Numb    (eV)          X(A)        Y(A)       Z(A)      Cos(X)  Cos(Y) Cos(Z) 
T34976  1 .6351010E+07   1513000E+01 -.6856E+06 -.5748E+06   .9948614 -.0749435 -.0680755
T34977  1 .6075526E+07   1513000E+01  .6615E+05  .1073E+06   .9998925  .0088284 -.0117091
T34978  1 .5899509E+07   1513000E+01 -.4627E+06  .3856E+06   .9953458 -.0826591  .0495404
T34979  1 .5995643E+07   1513000E+01 -.5485E+05 -.3522E+06   .9988357  .0391261  .0282194
T34980  1 .6518347E+07   1513000E+01  .5677E+05 -.2397E+05   .9977854  .0624776 -.0228205
T34981  1 .5766509E+07   1513000E+01 -.6533E+05 -.2041E+06   .9987421  .0204318 -.0457909
T34982  1 .6053909E+07   1513000E+01  .1646E+06  .2267E+06   .9999926  .0037870  .0007153
T34983  1 .6030028E+07   1513000E+01  .8581E+05 -.1542E+06   .9994179  .0261691 -.0218891
T34984  1 .5818378E+07   1513000E+01  .2448E+06 -.9843E+05   .9991092  .0207997 -.0367185
T34985  1 .5733375E+07   1513000E+01  .4818E+06  .1232E+07   .9958194  .0486391  .0773175
T34986  1 .6337115E+07   1513000E+01  .3917E+05 -.6172E+04   .9969175  .0623733  .0475931
T34987  1 .6212832E+07   1513000E+01 -.1019E+07  .2158E+05   .9929876 -.1181149  .0049560
T34988  1 .5749330E+07   1513000E+01  .4048E+06  .3148E+06   .9963553  .0691025  .0500087
T34989  1 .5826088E+07   1513000E+01 -.4334E+06 -.4652E+06   .9932369 -.1109927 -.0340752
T34990  1 .6196835E+07   1513000E+01 -.1741E+06  .3686E+05   .9983778 -.0138895 -.0552161
T34991  1 .6103896E+07   1513000E+01  .4157E+06  .9381E+05   .9978416  .0609048  .0245505
T34992  1 .6200501E+07   1513000E+01  .3668E+06  .3029E+06   .9934992  .0551178  .0996061
T34993  1 .5978280E+07   1513000E+01 -.2957E+06  .5226E+06   .9976429 -.0434798  .0530857
T34994  1 .6020207E+07   1513000E+01 -.4771E+06  .1615E+06   .9955262 -.0719777  .0612105
T34995  1 .5726457E+07   1513000E+01  .4112E+05  .2482E+06   .9999728 -.0042302  .0060386
T34996  1 .6343955E+07   1513000E+01 -.2839E+06 -.9587E+05   .9999173 -.0090334 -.0091486
T34997  1 .6490765E+07   1513000E+01  .3377E+06 -.2322E+06   .9999544  .0008357 -.0095132
T34998  1 .6468761E+07   1513000E+01 -.1718E+06  .2104E+06   .9995304 -.0243432  .0186127
T34999  1 .6214863E+07   1513000E+01 -.8123E+05  .8119E+05   .9994888 -.0147353  .0283732
T35000  1 .6663454E+07   1513000E+01  .5010E+06 -.4647E+06   .9879994  .0986981 -.1188101
T35001  1 .6212028E+07   1513000E+01 -.2651E+06  .1404E+06   .9976385 -.0010016  .0686759
T35002  1 .6432363E+07   1513000E+01 -.5562E+06  .6129E+05   .9966466 -.0797138  .0184733
T35003  1 .6064848E+07   1513000E+01 -.5759E+06 -.1262E+06   .9976983 -.0663298  .0140902
T35004  1 .5658926E+07   1513000E+01 -.9473E+05  .1287E+06   .9993573  .0268906  .0237061
T35005  1 .5837186E+07   1513000E+01  .2321E+06 -.5610E+06   .9944345  .0650098 -.0829082
T35006  1 .6283852E+07   1513000E+01 -.3780E+06  .2551E+06   .9976467 -.0683786 -.0050491
T35007  1 .6232262E+07   1513000E+01  .7864E+05 -.1544E+06   .9963873  .0543517 -.0652554
T35008  1 .6141162E+07   1513000E+01 -.5714E+06  .3902E+06   .9917480 -.1109687  .0642023
T35009  1 .6432836E+07   1513000E+01  .2893E+05  .1103E+06   .9983775 -.0450636  .0348088
T35010  1 .6220684E+07   1513000E+01 -.1103E+06 -.3902E+06   .9957790 -.0321993 -.0859495
T35011  1 .6160476E+07   1513000E+01  .1236E+06 -.1616E+06   .9985669  .0412802 -.0340609
T35012  1 .6086586E+07   1513000E+01 -.7845E+05 -.3429E+06   .9992965 -.0365051 -.0085943
T35013  1 .6025983E+07   1513000E+01  .1188E+06  .3409E+06   .9944612  .0461743  .0944189
T35014  1 .5608994E+07   1513000E+01  .6396E+06 -.1221E+07   .9919207  .0629581 -.1101349
T35015  1 .5512483E+07   1513000E+01  .4078E+05 -.1510E+06   .9998794  .0149024 -.0043645
T35016  1 .6123692E+07   1513000E+01 -.7570E+05  .3373E+06   .9956512 -.0854615 -.0370800
T35017  1 .6258893E+07   1513000E+01 -.1973E+06  .3866E+06   .9946402 -.0219569  .1010381
T35018  1 .5782988E+07   1513000E+01 -.4319E+06 -.3544E+06   .9962860 -.0529454 -.0679043
T35019  1 .6102790E+07   1513000E+01  .5572E+05  .7863E+05   .9999111 -.0131920 -.0019548
T35020  1 .6707825E+07   1513000E+01 -.9210E+05 -.6496E+05   .9997710  .0178330 -.0118316
T35021  1 .5937341E+07   1513000E+01  .4609E+05 -.4521E+06   .9991601 -.0022752 -.0409143
T35022  1 .5968608E+07   1513000E+01 -.1912E+06 -.8579E+06   .9912832 -.0031979 -.1317095
T35023  1 .5893602E+07   1513000E+01 -.1581E+05 -.3163E+06   .9990839 -.0175786 -.0390180
T35024  1 .5618563E+07   1513000E+01  .4116E+06  .4673E+05   .9965964  .0719759  .0401892
T35025  1 .6141378E+07   1513000E+01  .1128E+06  .9426E+05   .9990447  .0361807  .0245075
T35026  1 .6184846E+07   1513000E+01 -.2415E+06  .9250E+05   .9949675 -.0788162  .0618675
T35027  1 .5540114E+07   1513000E+01  .6552E+06  .2707E+06   .9991116  .0393505 -.0150851
T35028  1 .6220049E+07   1513000E+01 -.3499E+06  .3331E+06   .9995655 -.0163401  .0245313
T35029  1 .6207404E+07   1513000E+01  .2204E+06 -.2456E+06   .9994888  .0114900 -.0298336
T35030  1 .6100137E+07   1513000E+01  .1158E+06 -.9078E+05   .9969831  .0023449  .0775841
T35031  1 .5950720E+07   1513000E+01  .2288E+06 -.4762E+06   .9950346  .0613902 -.0783420
T35032  1 .6503487E+07   1513000E+01 -.4528E+06 -.1257E+06   .9989082 -.0449192 -.0128302
T35033  1 .5642753E+07   1513000E+01  .9760E+06  .3578E+06   .9973966  .0712439 -.0111458
T35034  1 .5502862E+07   1513000E+01 -.4793E+06  .5348E+06   .9931967 -.1132978  .0269074
T35035  1 .5457167E+07   1513000E+01 -.1884E+06  .3208E+06   .9933253 -.0627327  .0967958
T35036  1 .6405216E+07   1513000E+01 -.2656E+06  .4167E+06   .9989206  .0022946  .0463937
T35037  1 .6864780E+07   1513000E+01 -.5373E+04 -.3758E+06   .9995760  .0172867 -.0234289
T35038  1 .5926512E+07   1513000E+01  .5289E+05  .2606E+06   .9954584 -.0099797  .0946729
T35039  1 .6647388E+07   1513000E+01  .2488E+06 -.1740E+06   .9975088  .0299729 -.0638575
T35040  1 .6537702E+07   1513000E+01 -.1272E+06  .3339E+06   .9999970  .0002934 -.0024119
T35041  1 .5968025E+07   1513000E+01 -.4758E+05 -.4093E+06   .9990501  .0374338 -.0223050
T35042  1 .6301766E+07   1513000E+01  .7723E+06 -.1643E+06   .9943522  .1024671 -.0276423
T35043  1 .5779223E+07   1513000E+01  .2437E+06 -.1879E+06   .9984630  .0319183 -.0453074
T35044  1 .6278615E+07   1513000E+01  .4056E+06 -.2801E+06   .9982136  .0392610 -.0450354
T35045  1 .5979326E+07   1513000E+01  .5318E+06 -.1177E+06   .9913869  .1253776 -.0378480
T35046  1 .6397618E+07   1513000E+01 -.3052E+06 -.3594E+06   .9999375  .0016925  .0110469
T35047  1 .5405240E+07   1513000E+01 -.4581E+06  .6619E+06   .9951809 -.0466275  .0862600
T35048  1 .5393932E+07   1513000E+01 -.3604E+06  .9580E+05   .9961949 -.0721064  .0489523
T35049  1 .6163287E+07   1513000E+01 -.4283E+05  .8539E+06   .9990968  .0021087  .0424392
T35050  1 .5977885E+07   1513000E+01  .1934E+06  .2214E+06   .9989651  .0431625  .0143460
T35051  1 .6552906E+07   1513000E+01 -.1637E+06 -.2412E+06   .9955637  .0024027 -.0940593
T35052  1 .6649589E+07   1513000E+01 -.2619E+06  .2343E+06   .9986366 -.0414756 -.0316988
T35053  1 .5896038E+07   1513000E+01  .7835E+05  .8089E+05   .9989571  .0454583  .0042803
T35054  1 .6492518E+07   1513000E+01  .1423E+06  .4367E+06   .9981686  .0053137  .0602595
T35055  1 .5580883E+07   1513000E+01  .8657E+06 -.3023E+05   .9970585  .0742945  .0188328
T35056  1 .5714103E+07   1513000E+01 -.2852E+06  .9056E+05   .9989624 -.0454830  .0023294
T35057  1 .5684978E+07   1513000E+01 -.2296E+06  .7650E+06   .9998935 -.0089765 -.0115099
T35058  1 .6041118E+07   1513000E+01  .1953E+06 -.1731E+06   .9995350 -.0271386  .0139040
T35059  1 .5834550E+07   1513000E+01  .8658E+05 -.3709E+06   .9972079  .0035344 -.0745911
T35060  1 .5850878E+07   1513000E+01 -.5942E+06 -.7031E+05   .9926529 -.1143245 -.0396246
T35061  1 .6176953E+07   1513000E+01  .2712E+06  .2937E+06   .9986267  .0423640  .0308220
T35062  1 .5798837E+07   1513000E+01 -.3513E+06  .2831E+05   .9963601 -.0848395 -.0082949
T35063  1 .6204188E+07   1513000E+01 -.1175E+05  .6256E+06   .9988104 -.0061910  .0483686
T35064  1 .5961763E+07   1513000E+01  .3452E+05 -.1579E+06   .9978352 -.0170979  .0635020
T35065  1 .6281251E+07   1513000E+01 -.2662E+06  .2872E+06   .9979848 -.0612529  .0165636
T35066  1 .5733506E+07   1513000E+01 -.1934E+05 -.4431E+06   .9962033 -.0179115 -.0851945
T35067  1 .5997632E+07   1513000E+01  .6115E+05 -.1360E+06   .9998770 -.0021070  .0155412
T35068  1 .6231057E+07   1513000E+01 -.2643E+06 -.5444E+05   .9993221 -.0359931 -.0077393
T35069  1 .5686096E+07   1513000E+01  .1650E+06 -.1675E+05   .9986207  .0478701 -.0215659
T35070  1 .5661789E+07   1513000E+01 -.4371E+06  .1916E+06   .9990361 -.0163976  .0407191
T35071  1 .6125369E+07   1513000E+01  .2212E+05 -.1994E+06   .9887874  .0476932 -.1415090
T35072  1 .5917987E+07   1513000E+01 -.2592E+06  .2684E+06   .9981192 -.0307400  .0530394
T35073  1 .5799659E+07   1513000E+01  .1515E+06 -.7900E+06   .9916426  .0458286 -.1206014
T35074  1 .5972793E+07   1513000E+01 -.2310E+06 -.2208E+05   .9992299 -.0295626  .0258000
T35075  1 .6276615E+07   1513000E+01  .5843E+06  .5778E+06   .9936629  .0816607  .0772374
T35076  1 .6298260E+07   1513000E+01 -.1140E+06 -.4168E+06   .9985230  .0270800 -.0471015
T35077  1 .5808390E+07   1513000E+01  .3186E+06 -.2783E+06   .9959360  .0897095  .0079814
T35078  1 .5849372E+07   1513000E+01 -.2596E+05 -.4411E+06   .9985889 -.0180678 -.0499369
T35079  1 .6249650E+07   1513000E+01 -.2009E+07  .9305E+06   .9811699 -.1775635  .0760054
T35080  1 .6279209E+07   1513000E+01  .1560E+06 -.1159E+06   .9999036  .0047566 -.0130483
T35081  1 .5587819E+07   1513000E+01 -.1184E+06  .4004E+06   .9949845 -.0628768  .0777965
T35082  1 .6354692E+07   1513000E+01 -.3915E+06  .1561E+06   .9955977 -.0855346 -.0383271
T35083  1 .6109696E+07   1513000E+01  .3007E+06  .2735E+06   .9974928  .0699388  .0108041
T35084  1 .6162802E+07   1513000E+01 -.5865E+05 -.8996E+05   .9993101 -.0209068 -.0306971
T35085  1 .6441120E+07   1513000E+01  .9577E+05 -.1597E+06   .9984477 -.0247925 -.0498746
T35086  1 .6111083E+07   1513000E+01  .2542E+06 -.7049E+05   .9993334  .0285310  .0227762
T35087  1 .6114198E+07   1513000E+01  .3859E+06 -.1029E+07   .9919240  .0129447 -.1261713
T35088  1 .6181732E+07   1513000E+01 -.1539E+07  .1667E+07   .9764073 -.1466548  .1584968
T35089  1 .5977505E+07   1513000E+01 -.6179E+05  .3101E+06   .9966328 -.0108319  .0812751
T35090  1 .5395995E+07   1513000E+01 -.2784E+06 -.7482E+06   .9937236 -.0468210 -.1015935
T35091  1 .6233379E+07   1513000E+01 -.6420E+05 -.2326E+06   .9989456  .0436680  .0141675
T35092  1 .5912229E+07   1513000E+01 -.4164E+06  .4216E+06   .9979464 -.0613791  .0183213
T35093  1 .6129979E+07   1513000E+01  .1535E+06  .1148E+06   .9999703  .0076499 -.0009572
T35094  1 .6067995E+07   1513000E+01 -.2073E+06 -.2523E+06   .9996787 -.0220673 -.0124733
T35095  1 .6128316E+07   1513000E+01 -.3469E+06  .3449E+06   .9970873 -.0740536  .0182481
T35096  1 .5347055E+07   1513000E+01  .2737E+06  .1159E+05   .9994610 -.0300402  .0132415
T35097  1 .6570731E+07   1513000E+01 -.1576E+07 -.8238E+06   .9785121 -.1731495 -.1119522
T35098  1 .6066439E+07   1513000E+01 -.1950E+06 -.1746E+06   .9972276 -.0383080 -.0637929
T35099  1 .6449057E+07   1513000E+01 -.2827E+05 -.3655E+05   .9997358 -.0213680 -.0084734
T35100  1 .6387043E+07   1513000E+01  .7951E+06 -.1311E+06   .9982954  .0553326  .0185647
T35101  1 .5991221E+07   1513000E+01  .4124E+06 -.4573E+06   .9961094  .0868877 -.0147162
T35102  1 .5925734E+07   1513000E+01 -.1562E+06 -.1664E+06   .9982411 -.0099308 -.0584467
T35103  1 .6230932E+07   1513000E+01 -.1502E+06  .9490E+05   .9990946  .0092354 -.0415286
T35104  1 .5889921E+07   1513000E+01 -.9503E+06 -.1202E+06   .9825182 -.1821986 -.0382325
T35105  1 .5781952E+07   1513000E+01  .1013E+06  .9815E+05   .9968201  .0763726 -.0227373
T35106  1 .6133708E+07   1513000E+01 -.3282E+05  .5218E+06   .9975910  .0329733  .0610330
T35107  1 .6007034E+07   1513000E+01  .7535E+05  .1905E+06   .9999909 -.0042451  .0004876
T35108  1 .6124049E+07   1513000E+01 -.1949E+06 -.2701E+06   .9976229 -.0398977 -.0561854
T35109  1 .6325462E+07   1513000E+01 -.3555E+06 -.3366E+05   .9956557 -.0930976 -.0016229
T35110  1 .5542207E+07   1513000E+01 -.3880E+06  .4061E+06   .9981623 -.0192046  .0574735
T35111  1 .5844432E+07   1513000E+01 -.2946E+06 -.1702E+04   .9963819 -.0404016 -.0747723
T35112  1 .5711847E+07   1513000E+01 -.1150E+06 -.3309E+06   .9990746 -.0256460 -.0345292
T35113  1 .6204539E+07   1513000E+01  .1701E+06  .1971E+06   .9976576  .0675362  .0108726
T35114  1 .5609257E+07   1513000E+01  .2247E+06 -.5430E+06   .9993698 -.0068105 -.0348373
T35115  1 .6177014E+07   1513000E+01  .3949E+06  .5828E+06   .9991356  .0000239  .0415688
T35116  1 .5958679E+07   1513000E+01 -.2351E+06  .1593E+06   .9983062  .0571239 -.0110244
T35117  1 .6658072E+07   1513000E+01 -.3043E+06 -.3766E+06   .9981560  .0519315 -.0314293
T35118  1 .6013247E+07   1513000E+01 -.5007E+06  .8939E+05   .9992498 -.0385774  .0034142
T35119  1 .6117537E+07   1513000E+01  .5672E+06 -.1285E+06   .9927868  .1055885  .0567925
T35120  1 .5916646E+07   1513000E+01  .3718E+06 -.1867E+06   .9989957  .0421182  .0152860
T35121  1 .6774151E+07   1513000E+01 -.5189E+06  .4261E+06   .9953560 -.0911916  .0308299
T35122  1 .6095060E+07   1513000E+01  .3064E+06  .1101E+06   .9932218  .0449715 -.1071824
T35123  1 .5997923E+07   1513000E+01  .2189E+06  .5471E+04   .9847394  .1438955 -.0978894
T35124  1 .6958535E+07   1513000E+01  .2586E+06 -.2044E+06   .9988828  .0270177 -.0387705
T35125  1 .6288000E+07   1513000E+01  .2859E+06  .9005E+05   .9998615  .0142448  .0086077
T35126  1 .5765827E+07   1513000E+01 -.8391E+06  .4491E+06   .9944618 -.0678975  .0802222
T35127  1 .6021816E+07   1513000E+01  .3291E+06 -.1322E+06   .9981578  .0490372 -.0357271
T35128  1 .5798560E+07   1513000E+01  .8532E+05  .1888E+06   .9999354 -.0022250 -.0111447
T35129  1 .5906009E+07   1513000E+01  .7359E+05  .3020E+06   .9977926  .0531541  .0398072
T35130  1 .5636123E+07   1513000E+01 -.2523E+05  .3385E+05   .9995243 -.0293967  .0093265
T35131  1 .6541488E+07   1513000E+01 -.1340E+06 -.1881E+06   .9990583  .0163808 -.0401777
T35132  1 .6123814E+07   1513000E+01 -.1523E+06  .4814E+06   .9993506  .0248436  .0260976
T35133  1 .6148538E+07   1513000E+01 -.2930E+06  .3621E+05   .9979903 -.0311675  .0551723
T35134  1 .5966087E+07   1513000E+01  .1517E+06 -.5801E+05   .9992794  .0372622 -.0072297
T35135  1 .6478801E+07   1513000E+01  .1155E+06  .4487E+05   .9999411  .0079520 -.0073818
T35136  1 .6839686E+07   1513000E+01  .2480E+06 -.4318E+06   .9946257  .0605967 -.0839510
T35137  1 .6200309E+07   1513000E+01  .8419E+05 -.3148E+06   .9987719  .0091343 -.0486954
T35138  1 .6287283E+07   1513000E+01 -.5673E+06 -.1092E+06   .9985598 -.0404642 -.0352285
T35139  1 .5945116E+07   1513000E+01 -.2168E+05  .5225E+03   .9995814  .0219480  .0188499
T35140  1 .7024248E+07   1513000E+01  .8948E+05 -.3233E+06   .9978776  .0581043 -.0293984
T35141  1 .6357387E+07   1513000E+01  .6162E+05  .3028E+06   .9997335  .0136235  .0186366
T35142  1 .5778761E+07   1513000E+01 -.1314E+06 -.2527E+06   .9972451 -.0503163 -.0545019
T35143  1 .5852733E+07   1513000E+01 -.6856E+05 -.8653E+05   .9998900 -.0123120 -.0082746
T35144  1 .6248225E+07   1513000E+01  .9830E+05 -.3470E+06   .9970811  .0043359 -.0762264
T35145  1 .6059160E+07   1513000E+01  .1108E+06 -.4358E+05   .9974128  .0021630 -.0718543
T35146  1 .6142970E+07   1513000E+01 -.7038E+05  .6693E+06   .9974537 -.0094769  .0706852
T35147  1 .5592899E+07   1513000E+01 -.1947E+06  .2157E+06   .9997566 -.0181335 -.0125658
T35148  1 .5515639E+07   1513000E+01 -.1964E+03 -.3091E+06   .9987299  .0265683 -.0428101
T35149  1 .6049959E+07   1513000E+01  .2656E+06  .3283E+06   .9977033  .0489462  .0468228
T35150  1 .5499436E+07   1513000E+01 -.1874E+06 -.1101E+06   .9985218 -.0015920 -.0543289
T35151  1 .5941347E+07   1513000E+01 -.3905E+05  .1215E+06   .9977960  .0183490 -.0637691
T35152  1 .6270055E+07   1513000E+01 -.5038E+05  .8197E+05   .9990505  .0422518 -.0106229
T35153  1 .6081864E+07   1513000E+01 -.4626E+06 -.1433E+06   .9966575 -.0809998 -.0106257
T35154  1 .5620187E+07   1513000E+01  .3017E+05  .1140E+06   .9998522  .0083206 -.0150458
T35155  1 .6148689E+07   1513000E+01  .9504E+05 -.7094E+05   .9992663  .0291928  .0247928
T35156  1 .5926519E+07   1513000E+01  .3232E+06 -.2086E+06   .9951079  .0652132 -.0742123
T35157  1 .6390570E+07   1513000E+01  .3113E+05  .8193E+06   .9878485  .0038038  .1553731
T35158  1 .6631089E+07   1513000E+01 -.2877E+06  .7524E+05   .9970309 -.0753202 -.0160051
T35159  1 .6086722E+07   1513000E+01  .3119E+06 -.4780E+06   .9895572  .0840963 -.1170658
T35160  1 .6626003E+07   1513000E+01  .1852E+06  .2004E+06   .9985700  .0497711 -.0195114
T35161  1 .6290449E+07   1513000E+01 -.5502E+05 -.2932E+06   .9992256 -.0142472 -.0366779
T35162  1 .6127101E+07   1513000E+01 -.3295E+06  .1983E+06   .9993117 -.0370206  .0023585
T35163  1 .6517499E+07   1513000E+01  .1757E+06 -.2406E+06   .9984309  .0042332 -.0558373
T35164  1 .5737758E+07   1513000E+01  .1793E+06 -.9751E+05   .9984783  .0539679 -.0113385
T35165  1 .6380452E+07   1513000E+01 -.1901E+06 -.3396E+06   .9991629 -.0344696 -.0220322
T35166  1 .6056623E+07   1513000E+01  .2105E+06 -.2856E+06   .9986081  .0513552 -.0120223
T35167  1 .5425503E+07   1513000E+01 -.1579E+06 -.3685E+06   .9978691 -.0195792 -.0622411
T35168  1 .5809510E+07   1513000E+01  .5883E+06 -.4878E+05   .9993726  .0353181 -.0026375
T35169  1 .6134247E+07   1513000E+01  .2017E+06 -.2194E+06   .9970929  .0737633 -.0190974
T35170  1 .5846950E+07   1513000E+01 -.1893E+06  .1503E+06   .9978536  .0204875  .0621977
T35171  1 .5840623E+07   1513000E+01 -.4650E+05  .3629E+06   .9979087  .0473064  .0440487
T35172  1 .5816308E+07   1513000E+01  .3677E+06  .2186E+06   .9994294  .0295068  .0164371
T35173  1 .5463306E+07   1513000E+01  .3059E+05 -.4115E+05   .9974613  .0622187 -.0346387
T35174  1 .6495292E+07   1513000E+01  .1364E+06 -.2432E+06   .9971238 -.0256080 -.0713324
T35175  1 .5350558E+07   1513000E+01  .2241E+05  .1670E+06   .9980529 -.0533916 -.0322453
T35176  1 .5078238E+07   1513000E+01 -.1047E+07  .9233E+05   .9869025 -.1604573  .0166429
T35177  1 .6182090E+07   1513000E+01  .3286E+06  .1128E+06   .9951365  .0825329  .0537736
T35178  1 .6130999E+07   1513000E+01 -.1418E+07  .1173E+06   .9937808 -.1113499  .0009778
T35179  1 .6279492E+07   1513000E+01  .3165E+06  .4571E+06   .9973552  .0486067  .0540370
T35180  1 .6200280E+07   1513000E+01 -.7272E+04  .1990E+06   .9959198  .0175103  .0885275
T35181  1 .6386028E+07   1513000E+01 -.9666E+05  .3263E+05   .9981430 -.0293001 -.0534050
T35182  1 .5837315E+07   1513000E+01  .8263E+04  .1953E+06   .9969090 -.0222023  .0753623
T35183  1 .5456667E+07   1513000E+01  .3838E+05  .1245E+06   .9998837  .0081968 -.0128593
T35184  1 .5948976E+07   1513000E+01  .3808E+06 -.4139E+06   .9955517  .0500267 -.0798379
T35185  1 .6397538E+07   1513000E+01  .5830E+05 -.8141E+05   .9998003 -.0157273  .0123308
T35186  1 .6572973E+07   1513000E+01  .9846E+04 -.5573E+05   .9999564 -.0081603 -.0045468
T35187  1 .6151627E+07   1513000E+01  .1921E+06 -.4860E+06   .9955724  .0937868  .0063015
T35188  1 .6772188E+07   1513000E+01  .7588E+06 -.1584E+06   .9979654  .0561675 -.0301723
T35189  1 .6048583E+07   1513000E+01  .2325E+06  .3320E+06   .9990793  .0357682  .0236906
T35190  1 .5743921E+07   1513000E+01  .7327E+06  .8260E+05   .9993081  .0268099  .0257771
T35191  1 .5924801E+07   1513000E+01  .1094E+06  .1567E+06   .9981063  .0514360 -.0337375
T35192  1 .5708638E+07   1513000E+01  .2341E+06 -.9856E+04   .9978445  .0443585 -.0483602
T35193  1 .6022947E+07   1513000E+01 -.2020E+06  .4056E+06   .9994433  .0002412  .0333632
T35194  1 .6301782E+07   1513000E+01 -.1716E+05  .1465E+06   .9988228 -.0342662 -.0343351
T35195  1 .6333036E+07   1513000E+01 -.2860E+05  .2885E+06   .9977743 -.0145645  .0650716
T35196  1 .6156926E+07   1513000E+01  .4071E+06 -.1620E+06   .9987024  .0351537 -.0368464
T35197  1 .6190781E+07   1513000E+01 -.2948E+06 -.4794E+06   .9968654  .0265550 -.0745263
T35198  1 .5782916E+07   1513000E+01 -.5718E+06 -.1445E+06   .9998053  .0053896  .0189823
T35199  1 .6493218E+07   1513000E+01 -.3685E+06  .1023E+06   .9972216 -.0687574  .0286616
T35200  1 .6355633E+07   1513000E+01 -.7565E+04  .2583E+06   .9991867 -.0266690  .0302454
T35201  1 .6078034E+07   1513000E+01 -.4051E+05 -.7398E+06   .9917859 -.1066330 -.0706412
T35202  1 .6438509E+07   1513000E+01 -.1255E+05 -.4545E+06   .9966424  .0344668 -.0742696
T35203  1 .5959960E+07   1513000E+01 -.3865E+06 -.1204E+07   .9854774 -.0191521 -.1687232
T35204  1 .6552063E+07   1513000E+01  .3797E+06  .1077E+07   .9904529  .0091789  .1375458
T35205  1 .6026085E+07   1513000E+01 -.6073E+05 -.2681E+06   .9957121 -.0923058  .0060847
T35206  1 .6263741E+07   1513000E+01  .2920E+06  .4551E+06   .9983588 -.0014174  .0572506
T35207  1 .6155220E+07   1513000E+01 -.1816E+06  .1435E+06   .9993992 -.0073044  .0338797
T35208  1 .6183681E+07   1513000E+01 -.3175E+06 -.8416E+05   .9929970 -.1140237 -.0309107
T35209  1 .5874244E+07   1513000E+01 -.3075E+05  .5796E+06   .9986934  .0105706  .0499971
