============================== SRIM-2013.00 ==============================
==============================================================================
=================  TRANSMIT.txt : File of Transmitted Ions  ==================
=  This file tabulates the kinetics of ions or atoms leaving the target.     =
=  Column #1: S= Sputtered Atom, B= Backscattered Ion, T= Transmitted Ion.   =
=  Col.#2: Ion Number, Col.#3: Z of atom leaving, Col.#4: Atom energy (eV).  =
=  Col.#5-7: Last location:  X= Depth into target, Y,Z= Transverse axes.     =
=  Col.#8-10: Cosines of final trajectory.                                   =
= *** This data file is in the same format as TRIM.DAT (see manual for uses).=
====== TRIM Calc.=  H(18.1 MeV) ==> Layer 1( 1.48 mm) ========================
 Ion  Atom   Energy        Depth       Lateral-Position        Atom Direction      
 Numb Numb    (eV)          X(A)        Y(A)       Z(A)      Cos(X)  Cos(Y) Cos(Z) 
T 4752  1 .6089600E+07   1488000E+01  .7230E+06  .5449E+06   .9710465  .1879348  .1474761
T 4753  1 .6573790E+07   1488000E+01  .7098E+06 -.1668E+06   .9942325  .0512016 -.0942348
T 4754  1 .5894638E+07   1488000E+01 -.1917E+06  .6821E+05   .9995820 -.0182823  .0223979
T 4755  1 .6042675E+07   1488000E+01 -.3576E+06 -.4398E+06   .9918157 -.0179242 -.1264130
T 4756  1 .6359757E+07   1488000E+01  .1374E+06 -.2296E+05   .9987023  .0392602 -.0324388
T 4757  1 .6073260E+07   1488000E+01 -.5696E+06 -.6092E+06   .9944099 -.0970928 -.0414952
T 4758  1 .6471723E+07   1488000E+01  .5633E+06 -.3463E+05   .9950656  .0916855 -.0379252
T 4759  1 .6360154E+07   1488000E+01 -.4122E+06 -.1592E+06   .9981664 -.0570694 -.0201723
T 4760  1 .6235481E+07   1488000E+01  .5180E+06  .2576E+06   .9939926  .0907853  .0611284
T 4761  1 .7200946E+07   1488000E+01 -.1657E+06 -.1712E+06   .9993354 -.0100310 -.0350457
T 4762  1 .6219296E+07   1488000E+01  .1357E+06 -.3287E+06   .9968724  .0527691 -.0588290
T 4763  1 .6664827E+07   1488000E+01 -.3888E+06  .4428E+05   .9989470 -.0068757  .0453608
T 4764  1 .6539956E+07   1488000E+01 -.5167E+06 -.5453E+06   .9965156 -.0718155 -.0424180
T 4765  1 .6185928E+07   1488000E+01  .4403E+05 -.3187E+06   .9931189 -.0491859 -.1062806
T 4766  1 .7027725E+07   1488000E+01 -.3269E+06 -.5075E+06   .9988482 -.0401568 -.0262635
T 4767  1 .6165538E+07   1488000E+01 -.2007E+07 -.7329E+06   .9874816 -.1401883 -.0723007
T 4768  1 .6345422E+07   1488000E+01 -.9169E+04  .7102E+05   .9965297 -.0792155 -.0255639
T 4769  1 .6418908E+07   1488000E+01 -.4768E+05  .2317E+06   .9995693 -.0270474  .0113829
T 4770  1 .6847200E+07   1488000E+01 -.2867E+06 -.7096E+06   .9848091 -.1180814 -.1273101
T 4771  1 .6476438E+07   1488000E+01  .2662E+06 -.4649E+05   .9956233  .0840262  .0409136
T 4772  1 .6505040E+07   1488000E+01  .2717E+06 -.3336E+06   .9982304  .0535275 -.0259025
T 4773  1 .6532418E+07   1488000E+01  .1073E+06 -.1153E+06   .9971326  .0756693 -.0008357
T 4774  1 .6769102E+07   1488000E+01  .3507E+06 -.2911E+06   .9973276  .0467903 -.0561103
T 4775  1 .6666581E+07   1488000E+01  .2531E+06 -.5032E+06   .9984540  .0217957 -.0511324
T 4776  1 .5805838E+07   1488000E+01  .4335E+06 -.5663E+06   .9960810  .0873360 -.0139698
T 4777  1 .5819296E+07   1488000E+01 -.5347E+06  .2222E+05   .9844343 -.1433423 -.1016960
T 4778  1 .6124586E+07   1488000E+01 -.2582E+06 -.1135E+06   .9981426 -.0303408 -.0528288
T 4779  1 .6453408E+07   1488000E+01  .1627E+05 -.3485E+06   .9977271  .0376225 -.0559036
T 4780  1 .6492378E+07   1488000E+01  .5544E+05  .1972E+05   .9986380 -.0076235 -.0516152
T 4781  1 .6924792E+07   1488000E+01  .8660E+05  .1375E+06   .9998702 -.0148412 -.0062640
T 4782  1 .6533225E+07   1488000E+01  .1836E+06  .1873E+06   .9980866  .0167360  .0595238
T 4783  1 .6281971E+07   1488000E+01  .2795E+06 -.1673E+06   .9988781  .0349357  .0319695
T 4784  1 .6400346E+07   1488000E+01  .1765E+06 -.5718E+06   .9961791  .0046485 -.0872101
T 4785  1 .6942314E+07   1488000E+01 -.1745E+06 -.9569E+05   .9993368  .0008834  .0364018
T 4786  1 .6029945E+07   1488000E+01 -.1396E+06 -.1183E+06   .9998988  .0086452 -.0112982
T 4787  1 .4675180E+07   1488000E+01 -.5909E+06  .1864E+07   .4090698 -.1725820  .8960342
T 4788  1 .6628831E+07   1488000E+01  .3441E+05  .5874E+05   .9998969 -.0058403 -.0131206
T 4789  1 .7097999E+07   1488000E+01 -.9236E+05  .1118E+06   .9994894 -.0254699  .0192935
T 4790  1 .6746760E+07   1488000E+01 -.3074E+06 -.4671E+06   .9927652 -.0106311 -.1196002
T 4791  1 .6048975E+07   1488000E+01  .4787E+06  .4538E+06   .9969993  .0707278  .0314645
T 4792  1 .6581553E+07   1488000E+01  .9949E+05  .2757E+06   .9989190  .0253757  .0389486
T 4793  1 .6378380E+07   1488000E+01 -.3475E+06 -.3053E+06   .9991564 -.0357352 -.0202352
T 4794  1 .6160775E+07   1488000E+01 -.5800E+06  .4116E+05   .9968348 -.0422260 -.0673602
T 4795  1 .6424982E+07   1488000E+01  .6026E+06 -.2997E+06   .9965476  .0820255 -.0128309
T 4796  1 .6141979E+07   1488000E+01 -.1253E+06 -.5905E+05   .9995248 -.0258451  .0167960
T 4797  1 .7192966E+07   1488000E+01  .5957E+05  .9779E+05   .9993136 -.0129331  .0347138
T 4798  1 .6537892E+07   1488000E+01  .4725E+04  .5711E+06   .9742510 -.0445297  .2210253
T 4799  1 .6451103E+07   1488000E+01  .3297E+06 -.1295E+06   .9971741  .0745523 -.0092609
T 4800  1 .5857003E+07   1488000E+01  .3879E+06  .6485E+06   .9912935  .0629489  .1156489
T 4801  1 .6221628E+07   1488000E+01  .2986E+06 -.2268E+04   .9997046  .0184563  .0158128
T 4802  1 .6499236E+07   1488000E+01 -.3056E+06  .3662E+06   .9960893 -.0351916  .0810413
T 4803  1 .6413949E+07   1488000E+01 -.3787E+05 -.4596E+06   .9958468  .0109799 -.0903806
T 4804  1 .6307696E+07   1488000E+01  .8171E+06  .9351E+05   .9943139  .1026391 -.0283739
T 4805  1 .6448106E+07   1488000E+01  .5373E+06 -.5995E+05   .9904756  .1370600 -.0131402
T 4806  1 .6277058E+07   1488000E+01  .5331E+06  .7677E+06   .9899390  .0894463  .1096365
T 4807  1 .6591457E+07   1488000E+01 -.1381E+06  .4079E+06   .9981654 -.0042415  .0603974
T 4808  1 .6650418E+07   1488000E+01 -.5752E+06  .6220E+06   .9959088 -.0201708  .0880842
T 4809  1 .6218498E+07   1488000E+01 -.2077E+06  .3298E+06   .9892094 -.0911759  .1146808
T 4810  1 .6642398E+07   1488000E+01  .9577E+06  .4397E+06   .9805080  .1149703  .1593295
T 4811  1 .6461772E+07   1488000E+01  .5309E+05  .8305E+05   .9989826 -.0381082  .0241159
T 4812  1 .6521155E+07   1488000E+01  .1960E+06 -.2562E+06   .9996098 -.0080464  .0267480
T 4813  1 .6702001E+07   1488000E+01 -.7421E+05 -.1055E+06   .9989763  .0124542 -.0434891
T 4814  1 .6422445E+07   1488000E+01  .1836E+06 -.1980E+06   .9943344 -.0004239 -.1062961
T 4815  1 .6055450E+07   1488000E+01 -.1924E+06  .1685E+06   .5058977 -.3497455  .7885085
T 4816  1 .6108858E+07   1488000E+01  .2006E+06 -.1811E+06   .9974065  .0124512 -.0708892
T 4817  1 .6451708E+07   1488000E+01  .1137E+07  .1120E+07   .9454971  .2791331  .1676900
T 4818  1 .6041343E+07   1488000E+01  .1919E+06  .2383E+06   .9985123  .0326916  .0436406
T 4819  1 .6831416E+07   1488000E+01  .9515E+06 -.4943E+05   .9861230  .1659497 -.0046962
T 4820  1 .6202858E+07   1488000E+01  .1940E+06  .6817E+05   .9975086  .0666558 -.0230998
T 4821  1 .6802707E+07   1488000E+01  .3064E+06 -.5212E+06   .9984160  .0198569 -.0526430
T 4822  1 .6764999E+07   1488000E+01  .1810E+06 -.3483E+06   .9997519 -.0123702 -.0185209
T 4823  1 .6602639E+07   1488000E+01  .4981E+05 -.9536E+06   .9933594 -.0279621 -.1116033
T 4824  1 .5970550E+07   1488000E+01 -.3444E+06  .9195E+05   .9975988 -.0538406  .0435645
T 4825  1 .6868186E+07   1488000E+01  .3312E+06  .3826E+05   .9994860  .0267928 -.0176026
T 4826  1 .6243118E+07   1488000E+01  .6759E+05  .1025E+06   .9998497 -.0165247 -.0052393
T 4827  1 .6725053E+07   1488000E+01  .4397E+04  .2260E+06   .9993797 -.0346543  .0062755
T 4828  1 .6332271E+07   1488000E+01 -.6430E+06  .6778E+05   .9977153 -.0617661  .0273688
T 4829  1 .6459268E+07   1488000E+01 -.1282E+06 -.3107E+05   .9990002 -.0412802  .0171624
T 4830  1 .6622033E+07   1488000E+01  .2278E+06  .1091E+06   .9995431  .0157158  .0258179
T 4831  1 .5566926E+07   1488000E+01  .2717E+05 -.2974E+07   .9400391  .0284697 -.3398763
T 4832  1 .6550182E+07   1488000E+01  .2433E+05 -.1721E+06   .9999655 -.0033729 -.0075963
T 4833  1 .6441289E+07   1488000E+01  .4007E+05  .3598E+06   .9988521  .0411402  .0245364
T 4834  1 .7000132E+07   1488000E+01  .1925E+05  .4833E+06   .9990121  .0073982  .0438200
T 4835  1 .6664357E+07   1488000E+01  .3807E+06  .1150E+06   .9983853  .0557370  .0109654
T 4836  1 .6438303E+07   1488000E+01  .1261E+06 -.1577E+05   .9993910  .0316981 -.0145917
T 4837  1 .6611441E+07   1488000E+01 -.3324E+04  .4141E+06   .9985657 -.0120924  .0521558
T 4838  1 .6027454E+07   1488000E+01  .1002E+06  .1057E+06   .9997802 -.0198859  .0066467
T 4839  1 .6519736E+07   1488000E+01 -.1394E+05  .4333E+06   .9953454 -.0551303  .0790456
T 4840  1 .6540659E+07   1488000E+01 -.1021E+06  .4677E+05   .9998768 -.0122268 -.0098406
T 4841  1 .6014189E+07   1488000E+01  .3535E+06  .2716E+06   .9911379  .1264904 -.0405683
T 4842  1 .7302553E+07   1488000E+01 -.1975E+06 -.1958E+06   .9995533 -.0030335 -.0297308
T 4843  1 .6246070E+07   1488000E+01 -.9627E+04 -.5113E+06   .9980225  .0320300 -.0540846
T 4844  1 .6617553E+07   1488000E+01  .7476E+05 -.2507E+06   .9986859  .0507242  .0073169
T 4845  1 .6365945E+07   1488000E+01 -.2174E+04 -.5850E+06   .9975866 -.0187294 -.0668591
T 4846  1 .6452542E+07   1488000E+01  .3028E+05 -.1805E+06   .9981748 -.0288431 -.0530588
T 4847  1 .6820947E+07   1488000E+01 -.2153E+06 -.2164E+06   .9970639 -.0761521  .0080268
T 4848  1 .6948650E+07   1488000E+01  .1751E+06 -.4411E+06   .9991708  .0358798 -.0192455
T 4849  1 .6082069E+07   1488000E+01  .3291E+06 -.9001E+05   .9995142  .0287320  .0120752
T 4850  1 .5967409E+07   1488000E+01  .3129E+05 -.3189E+06   .9906897  .0653361 -.1194366
T 4851  1 .6395678E+07   1488000E+01 -.1327E+07  .9451E+05   .9901095 -.1299338  .0529186
T 4852  1 .6677878E+07   1488000E+01  .3591E+06  .3911E+05   .9982073  .0512032 -.0309899
T 4853  1 .6088455E+07   1488000E+01  .1652E+06  .7182E+05   .9885607  .0142129  .1501524
T 4854  1 .6349554E+07   1488000E+01 -.3581E+06  .5365E+06   .9932634 -.0465675  .1061100
T 4855  1 .6552644E+07   1488000E+01  .3428E+06  .4401E+06   .9945817  .0910565  .0501584
T 4856  1 .6625253E+07   1488000E+01 -.5523E+06  .3921E+06   .9932723 -.0805120  .0832342
T 4857  1 .7029588E+07   1488000E+01  .5388E+06 -.2065E+05   .9990451  .0351975  .0258851
T 4858  1 .5980243E+07   1488000E+01  .2400E+06  .1464E+06   .9963500  .0546168  .0656025
T 4859  1 .6154001E+07   1488000E+01  .6208E+05  .2671E+06   .9990852  .0255594 -.0342860
T 4860  1 .6146640E+07   1488000E+01  .1136E+06 -.1165E+06   .9995183  .0290262 -.0109851
T 4861  1 .6702467E+07   1488000E+01 -.2049E+06 -.4395E+06   .9951352 -.0573916 -.0800761
T 4862  1 .6086752E+07   1488000E+01  .4062E+06 -.6469E+06   .9855737  .0897933 -.1434633
T 4863  1 .6498764E+07   1488000E+01  .4820E+06 -.2606E+06   .9996815  .0099393 -.0231983
T 4864  1 .6079036E+07   1488000E+01  .2952E+06  .1926E+06   .9985550  .0190556  .0502478
T 4865  1 .6590635E+07   1488000E+01 -.2293E+06  .2413E+06   .9964748 -.0632787  .0550791
T 4866  1 .6779241E+07   1488000E+01 -.4617E+06  .5746E+05   .9962388 -.0726407  .0472396
T 4867  1 .6833061E+07   1488000E+01 -.4276E+04 -.2285E+06   .9997643  .0100510 -.0192438
T 4868  1 .6852245E+07   1488000E+01 -.5876E+06  .7013E+06   .9907944 -.1212340  .0602388
T 4869  1 .6559688E+07   1488000E+01 -.5470E+06 -.4184E+06   .9822341 -.1171894 -.1465701
T 4870  1 .6848637E+07   1488000E+01  .1654E+06  .4369E+05   .9997671  .0212865  .0035679
T 4871  1 .6128873E+07   1488000E+01  .6590E+06  .6342E+06   .9459523  .2625305  .1903994
T 4872  1 .6679049E+07   1488000E+01 -.5088E+05  .4248E+06   .9966056  .0054322  .0821448
T 4873  1 .6557744E+07   1488000E+01  .1810E+06 -.3804E+06   .9995022  .0222443 -.0223748
T 4874  1 .6438473E+07   1488000E+01  .2281E+06 -.3244E+06   .9952101  .0435409 -.0875271
T 4875  1 .6354455E+07   1488000E+01 -.5119E+06 -.3867E+06   .9950422 -.0874596 -.0473479
T 4876  1 .6872183E+07   1488000E+01  .4614E+06  .2861E+06   .9979690  .0410709  .0486928
T 4877  1 .6271855E+07   1488000E+01  .1374E+06 -.6326E+05   .9994046 -.0286716 -.0191933
T 4878  1 .6134924E+07   1488000E+01 -.2375E+06  .6495E+05   .9987117 -.0349887 -.0367519
T 4879  1 .6417982E+07   1488000E+01 -.1109E+06  .2156E+06   .9998073 -.0192439  .0038850
T 4880  1 .6689317E+07   1488000E+01 -.9180E+05  .4210E+06   .9995741 -.0085012  .0279178
T 4881  1 .6399902E+07   1488000E+01 -.2655E+04  .2903E+06   .9990914  .0134860  .0404287
T 4882  1 .6480832E+07   1488000E+01 -.6017E+06 -.4261E+06   .9932192 -.0871489 -.0769460
T 4883  1 .6263093E+07   1488000E+01  .1008E+06 -.2106E+06   .9991059  .0156248  .0392843
T 4884  1 .6118192E+07   1488000E+01  .4566E+06  .1834E+06   .9982573  .0078379  .0584879
T 4885  1 .6312697E+07   1488000E+01 -.2785E+06  .2263E+06   .9955479 -.0773980  .0537956
T 4886  1 .6020462E+07   1488000E+01  .1459E+05 -.4560E+06   .9972241  .0486712 -.0563483
T 4887  1 .6163475E+07   1488000E+01  .2908E+06 -.6629E+05   .9990291  .0420637  .0130943
T 4888  1 .6502234E+07   1488000E+01  .3764E+06  .4370E+06   .9952450  .0861270  .0454916
T 4889  1 .6993070E+07   1488000E+01  .2852E+06  .6293E+05   .9985565  .0367096 -.0392094
T 4890  1 .6360024E+07   1488000E+01 -.3000E+06  .4463E+05   .9982862  .0289146  .0508781
T 4891  1 .6499035E+07   1488000E+01  .5731E+05 -.2045E+06   .9987347 -.0296310 -.0406336
T 4892  1 .6753383E+07   1488000E+01  .6983E+06  .9581E+06   .9972096  .0197518  .0719921
T 4893  1 .5941172E+07   1488000E+01  .2760E+06  .2287E+06   .9986477  .0445339  .0268236
T 4894  1 .6280098E+07   1488000E+01 -.3867E+05  .4239E+06   .9967777 -.0390475  .0700673
T 4895  1 .5672136E+07   1488000E+01 -.5040E+04 -.2893E+06   .9997092  .0152656 -.0186688
T 4896  1 .6542317E+07   1488000E+01 -.1429E+05  .5792E+06   .9991565 -.0203867  .0356470
T 4897  1 .6557711E+07   1488000E+01  .2361E+06 -.1616E+06   .9944192  .0745816 -.0746196
T 4898  1 .6575454E+07   1488000E+01 -.1955E+06 -.1825E+06   .9983747 -.0297515 -.0486089
T 4899  1 .6600683E+07   1488000E+01  .1953E+06  .1389E+06   .9995695  .0206785  .0208117
T 4900  1 .6759380E+07   1488000E+01  .1585E+06  .3325E+06   .9976819 -.0058824  .0677956
T 4901  1 .6563618E+07   1488000E+01 -.3171E+06  .1435E+06   .9992621 -.0233378  .0305069
T 4902  1 .6180983E+07   1488000E+01  .4859E+05  .1580E+06   .9996505 -.0239579  .0111768
T 4903  1 .6055924E+07   1488000E+01  .3211E+06  .9448E+05   .9991610  .0088845 -.0399803
T 4904  1 .5755765E+07   1488000E+01 -.2599E+06 -.3259E+06   .9955111 -.0690712 -.0647058
T 4905  1 .7130582E+07   1488000E+01 -.1117E+06  .2286E+06   .9999933  .0019695 -.0030741
T 4906  1 .6481222E+07   1488000E+01  .2354E+06 -.1899E+04   .9985813  .0513784 -.0139851
T 4907  1 .6260968E+07   1488000E+01  .6696E+05  .4236E+06   .9958171 -.0358824  .0840281
T 4908  1 .6279136E+07   1488000E+01  .2668E+06  .4041E+05   .9986892  .0373799  .0349674
T 4909  1 .6693377E+07   1488000E+01  .8611E+05 -.9447E+05   .9990165 -.0178817 -.0405746
T 4910  1 .6732631E+07   1488000E+01  .6431E+06  .7337E+05   .9969117  .0762577 -.0187548
T 4911  1 .7186056E+07   1488000E+01  .1496E+06  .7247E+06   .9995954 -.0121982  .0256960
T 4912  1 .6247861E+07   1488000E+01  .6377E+06 -.8161E+06   .9953437  .0326593 -.0906875
T 4913  1 .6097794E+07   1488000E+01 -.2648E+06 -.1938E+06   .9988323 -.0255420 -.0410085
T 4914  1 .6609517E+07   1488000E+01  .4566E+05 -.2603E+06   .9977303  .0632515  .0230992
T 4915  1 .6087095E+07   1488000E+01 -.1290E+07  .1001E+07   .9615747 -.1784989  .2085958
T 4916  1 .6256312E+07   1488000E+01 -.4274E+06 -.4637E+06   .9966270 -.0415438 -.0707721
T 4917  1 .6602263E+07   1488000E+01  .2135E+06  .6603E+05   .9997206  .0215245  .0097693
T 4918  1 .6678266E+07   1488000E+01 -.3742E+06 -.2075E+06   .9929753 -.1173200  .0153633
T 4919  1 .6152493E+07   1488000E+01  .3508E+06 -.4516E+06   .9917852  .0547516 -.1156046
T 4920  1 .6025909E+07   1488000E+01 -.5010E+04 -.4590E+06   .9963884  .0428467 -.0733096
T 4921  1 .6429542E+07   1488000E+01  .6355E+05  .4898E+06   .9996645  .0050921  .0253949
T 4922  1 .6714377E+07   1488000E+01 -.6866E+06  .4669E+06   .9859393 -.1515308  .0704429
T 4923  1 .6835856E+07   1488000E+01  .4335E+06  .3693E+06   .9943714  .0630654  .0851366
T 4924  1 .6332213E+07   1488000E+01  .1430E+06  .2774E+06   .9953904  .0799552  .0529637
T 4925  1 .6434333E+07   1488000E+01  .5384E+06  .4560E+06   .9927497  .0614383  .1033120
T 4926  1 .6060535E+07   1488000E+01 -.4316E+05 -.1660E+06   .9997271 -.0233144 -.0014501
T 4927  1 .6193431E+07   1488000E+01 -.2054E+06 -.2853E+06   .9966185 -.0093231 -.0816373
T 4928  1 .5944941E+07   1488000E+01 -.1169E+06  .1677E+06   .9967820  .0680049  .0424372
T 4929  1 .6388395E+07   1488000E+01  .2322E+06 -.1763E+06   .9981155  .0198545 -.0580618
T 4930  1 .6291864E+07   1488000E+01  .3659E+06 -.1940E+05   .9960126  .0603419 -.0657089
T 4931  1 .6347680E+07   1488000E+01 -.3576E+06  .5134E+06   .9985434 -.0201281  .0500601
T 4932  1 .6827301E+07   1488000E+01 -.1740E+06 -.6047E+05   .9988238 -.0112486 -.0471639
T 4933  1 .6618994E+07   1488000E+01  .6190E+06  .1037E+06   .9978367  .0143448  .0641572
T 4934  1 .6211222E+07   1488000E+01  .3221E+06 -.2848E+06   .9989594  .0436067  .0133644
T 4935  1 .7026605E+07   1488000E+01  .3470E+06 -.5775E+05   .9974871  .0387859  .0592885
T 4936  1 .6852568E+07   1488000E+01  .1764E+06  .2713E+06   .9982443  .0259126  .0532622
T 4937  1 .6136560E+07   1488000E+01 -.8222E+05 -.2806E+06   .9986391  .0301729 -.0425399
T 4938  1 .6000983E+07   1488000E+01 -.1443E+06  .1657E+05   .9982222 -.0473174  .0362431
T 4939  1 .6019323E+07   1488000E+01  .5249E+05 -.2376E+06   .9986163  .0093906 -.0517428
T 4940  1 .6402722E+07   1488000E+01 -.1461E+05  .4678E+05   .9986405  .0230833 -.0467377
T 4941  1 .6348290E+07   1488000E+01 -.3492E+06 -.3737E+06   .9969437 -.0661911 -.0414978
T 4942  1 .6574451E+07   1488000E+01  .9877E+05  .1833E+06   .9997737  .0204542  .0058515
T 4943  1 .7149063E+07   1488000E+01  .3166E+06 -.1540E+06   .9996931 -.0247416 -.0012520
T 4944  1 .6765609E+07   1488000E+01  .3051E+06 -.7326E+06   .9969073  .0468891 -.0630656
T 4945  1 .6243501E+07   1488000E+01  .1124E+07 -.2190E+06   .9929799  .1180152 -.0079610
T 4946  1 .6825562E+07   1488000E+01  .1746E+05  .1068E+06   .9998458  .0056788  .0166157
T 4947  1 .6207850E+07   1488000E+01  .4063E+06 -.1153E+07   .9862200  .1185097 -.1154368
T 4948  1 .6530683E+07   1488000E+01 -.9714E+04  .8431E+06   .9887289  .0042886  .1496553
T 4949  1 .6373690E+07   1488000E+01 -.3378E+06 -.7071E+06   .9980540 -.0441112 -.0440735
T 4950  1 .6233726E+07   1488000E+01 -.1522E+06  .7551E+05   .9997851 -.0206710 -.0015740
T 4951  1 .6107611E+07   1488000E+01 -.5388E+06  .6137E+05   .9957716 -.0567815  .0722131
T 4952  1 .6596182E+07   1488000E+01 -.4285E+06 -.1225E+06   .9991406 -.0414483 -.0002024
T 4953  1 .6190680E+07   1488000E+01  .1903E+06 -.1631E+06   .9896815  .1378019  .0392567
T 4954  1 .5736997E+07   1488000E+01  .3506E+06  .5270E+06   .9938392  .0805465  .0761310
T 4955  1 .6465717E+07   1488000E+01 -.2636E+06  .2548E+06   .9992017 -.0261821  .0301754
T 4956  1 .6505624E+07   1488000E+01  .1996E+06  .3439E+05   .9983972  .0490553  .0282258
T 4957  1 .6685814E+07   1488000E+01  .2141E+06 -.9434E+05   .9969027  .0763092 -.0190261
T 4958  1 .6171972E+07   1488000E+01 -.1188E+07  .1333E+06   .9804616 -.1961758 -.0144934
T 4959  1 .6444936E+07   1488000E+01 -.4972E+05 -.1039E+07   .9948737  .0076331 -.1008372
T 4960  1 .6561624E+07   1488000E+01  .6945E+05  .1338E+06   .9993081  .0306889  .0210106
T 4961  1 .6544463E+07   1488000E+01 -.9747E+05 -.1512E+05   .9996228  .0260699  .0086344
T 4962  1 .6440366E+07   1488000E+01  .1075E+06 -.7264E+05   .9991775 -.0212577  .0345310
T 4963  1 .6315625E+07   1488000E+01  .1556E+06 -.1967E+05   .9999340  .0110827  .0030285
T 4964  1 .6007595E+07   1488000E+01 -.1804E+06  .1256E+06   .9977212 -.0567009  .0365711
T 4965  1 .6210890E+07   1488000E+01 -.5439E+04 -.5373E+06   .9978122 -.0003857 -.0661115
T 4966  1 .6074495E+07   1488000E+01  .7903E+05 -.4712E+06   .9970181 -.0196263 -.0746310
T 4967  1 .5985492E+07   1488000E+01  .6557E+06  .1931E+06   .9989110  .0334346  .0325413
T 4968  1 .6133270E+07   1488000E+01 -.5310E+05 -.1105E+06   .9994333  .0047926 -.0333196
T 4969  1 .6509318E+07   1488000E+01 -.2193E+06  .8474E+05   .9998047 -.0175007  .0091814
T 4970  1 .6354303E+07   1488000E+01 -.3709E+05  .6742E+05   .9975706 -.0696585  .0007140
T 4971  1 .6243108E+07   1488000E+01  .3715E+06 -.4454E+06   .9951466  .0615887 -.0767475
T 4972  1 .6237350E+07   1488000E+01  .4189E+06  .3312E+06   .9995293  .0306785 -.0000263
T 4973  1 .6318891E+07   1488000E+01  .1490E+06  .2668E+06   .9990020 -.0005724  .0446622
T 4974  1 .6415457E+07   1488000E+01 -.4561E+04  .3964E+06   .9978364  .0387449  .0531173
T 4975  1 .6616153E+07   1488000E+01 -.1263E+07  .7385E+06   .9867966 -.1348099  .0897710
T 4976  1 .5796721E+07   1488000E+01  .5292E+06 -.5121E+06   .9928144  .1002251 -.0653800
T 4977  1 .6766085E+07   1488000E+01  .2676E+06 -.2049E+06   .9948715  .0770298 -.0655521
T 4978  1 .6161660E+07   1488000E+01 -.3116E+06 -.3418E+06   .9974835 -.0579869 -.0407944
T 4979  1 .6656198E+07   1488000E+01  .5754E+04  .2443E+06   .9949892  .0087084  .0996026
T 4980  1 .5858302E+07   1488000E+01 -.5717E+06  .8035E+05   .9976265 -.0606222  .0326550
T 4981  1 .6377357E+07   1488000E+01  .5828E+05 -.3372E+06   .9987257  .0060218 -.0501064
T 4982  1 .6453584E+07   1488000E+01  .9912E+06 -.1335E+07   .9852215  .1199207 -.1223012
T 4983  1 .6461930E+07   1488000E+01  .6480E+06 -.2583E+06   .9975408  .0523941 -.0465531
T 4984  1 .5866359E+07   1488000E+01  .4000E+05 -.1050E+06   .9984643  .0183660 -.0522657
T 4985  1 .6176131E+07   1488000E+01  .2284E+06 -.1940E+06   .9968442  .0706791 -.0361413
T 4986  1 .5949827E+07   1488000E+01 -.4599E+06  .3631E+06   .9296822 -.3681795 -.0116154
T 4987  1 .6294416E+07   1488000E+01 -.4726E+06 -.4343E+05   .9978949 -.0448486  .0468447
T 4988  1 .6605508E+07   1488000E+01  .2254E+06  .7988E+05   .9998305 -.0171651 -.0066586
T 4989  1 .5842261E+07   1488000E+01 -.1754E+06 -.5304E+06   .9971987 -.0190297 -.0723364
T 4990  1 .6161295E+07   1488000E+01 -.5212E+05  .8295E+06   .9953756 -.0146022  .0949433
